Repository Name : AdminLTE_daily 
Date : 17-Sep-2023 11:38 

"Issue Name","Issue Description","File Name","File Path","Line Number","Criticality","Status","Issue datetime","Snapshot label","Snapshot fixed issue label","KPI","Tags"
"ErrorControlOperator","
      Remove error control operator '@' on line 166.
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",162,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"MissingImport","
      Missing class import via use statement (line '202', column '14').
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",202,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"MissingImport","
      Missing class import via use statement (line '208', column '14').
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",208,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"MissingImport","
      Missing class import via use statement (line '213', column '14').
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",213,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"MissingImport","
      Missing class import via use statement (line '218', column '14').
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",218,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"MissingImport","
      Missing class import via use statement (line '233', column '15').
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",233,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"MissingImport","
      Missing class import via use statement (line '237', column '15').
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",237,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"MissingImport","
      Missing class import via use statement (line '241', column '15').
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",241,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"NPathComplexity","
      The function addStaticDHCPLease() has an NPath complexity of 2809. The configured NPath complexity threshold is 200.
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",196,"medium","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"UnusedLocalVariable","
      Avoid unused local variables such as '$key'.
    ","savesettings.php","scripts/pi-hole/php/savesettings.php",152,"medium","NEW","17-Sep-2023 10:06","master",,"[""Efficiency"",""Maintainability""]",""
"BooleanArgumentFlag","
      The method archive_insert_into_table has a boolean flag argument $flush, which is a certain sign of a Single Responsibility Principle violation.
    ","teleporter.php","scripts/pi-hole/php/teleporter.php",225,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method archive_insert_into_table has a boolean flag argument $wildcardstyle, which is a certain sign of a Single Responsibility Principle violation.
    ","teleporter.php","scripts/pi-hole/php/teleporter.php",225,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method archive_restore_table has a boolean flag argument $flush, which is a certain sign of a Single Responsibility Principle violation.
    ","teleporter.php","scripts/pi-hole/php/teleporter.php",73,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method add_to_table has a boolean flag argument $returnnum, which is a certain sign of a Single Responsibility Principle violation.
    ","database.php","scripts/pi-hole/php/database.php",94,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method add_to_table has a boolean flag argument $wildcardstyle, which is a certain sign of a Single Responsibility Principle violation.
    ","database.php","scripts/pi-hole/php/database.php",94,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method remove_from_table has a boolean flag argument $returnnum, which is a certain sign of a Single Responsibility Principle violation.
    ","database.php","scripts/pi-hole/php/database.php",227,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method addCustomCNAMEEntry has a boolean flag argument $json, which is a certain sign of a Single Responsibility Principle violation.
    ","func.php","scripts/pi-hole/php/func.php",289,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method addCustomDNSEntry has a boolean flag argument $json, which is a certain sign of a Single Responsibility Principle violation.
    ","func.php","scripts/pi-hole/php/func.php",127,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method pihole_execute has a boolean flag argument $error_on_failure, which is a certain sign of a Single Responsibility Principle violation.
    ","func.php","scripts/pi-hole/php/func.php",71,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method returnError has a boolean flag argument $json, which is a certain sign of a Single Responsibility Principle violation.
    ","func.php","scripts/pi-hole/php/func.php",398,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method returnSuccess has a boolean flag argument $json, which is a certain sign of a Single Responsibility Principle violation.
    ","func.php","scripts/pi-hole/php/func.php",388,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
"BooleanArgumentFlag","
      The method gravity_last_update has a boolean flag argument $raw, which is a certain sign of a Single Responsibility Principle violation.
    ","gravity.php","scripts/pi-hole/php/gravity.php",11,"low","NEW","17-Sep-2023 10:06","master",,"[""Maintainability""]",""
